Customer_ID,Product_Holding_B2
CC280065,"['P16', 'P8', 'P00']"
CC391422,"['P20', 'P8', 'P12']"
CC202370,"['P21', 'P8', 'P12']"
CC290982,"['P17', 'P8', 'P12']"
CC387372,"['P13', 'P16', 'P8']"
CC384558,"['P19', 'P8', 'P16']"
CC238458,"['P17', 'P8', 'P12']"
CC253134,"['P12', 'P8', 'P00']"
CC298814,"['P17', 'P12', 'P8']"
CC397431,"['P17', 'P12', 'P8']"
CC213876,"['P6', 'P17', 'P12']"
CC325060,"['P16', 'P8', 'P00']"
CC290010,"['P21', 'P12', 'P17']"
CC319677,"['P13', 'P8', 'P16']"
CC295250,"['P17', 'P12', 'P8']"
CC316684,"['P17', 'P12', 'P8']"
CC205399,"['P17', 'P8', 'P12']"
CC389780,"['P17', 'P12', 'P8']"
CC377288,"['P20', 'P8', 'P12']"
CC218872,"['P4', 'P10', 'P8']"
CC397098,"['P6', 'P8', 'P00']"
CC260024,"['P20', 'P13', 'P16']"
CC379586,"['P17', 'P21', 'P8']"
CC303246,"['P17', 'P12', 'P8']"
CC358291,"['P16', 'P1', 'P8']"
CC321161,"['P16', 'P1', 'P8']"
CC308394,"['P17', 'P12', 'P8']"
CC392343,"['P12', 'P8', 'P00']"
CC261204,"['P12', 'P8', 'P00']"
CC370436,"['P10', 'P12', 'P8']"
CC250625,"['P21', 'P8', 'P12']"
CC213920,"['P21', 'P8', 'P12']"
CC372756,"['P12', 'P8', 'P00']"
CC357830,"['P17', 'P12', 'P8']"
CC248782,"['P21', 'P8', 'P12']"
CC390751,"['P17', 'P12', 'P8']"
CC312634,"['P10', 'P8', 'P21']"
CC273838,"['P20', 'P8', 'P12']"
CC212451,"['P20', 'P13', 'P16']"
CC209137,"['P20', 'P6', 'P4']"
CC371341,"['P6', 'P12', 'P8']"
CC348281,"['P16', 'P8', 'P00']"
CC257345,"['P17', 'P12', 'P8']"
CC394499,"['P12', 'P8', 'P17']"
CC223816,"['P17', 'P8', 'P12']"
CC309861,"['P17', 'P8', 'P12']"
CC325415,"['P19', 'P16', 'P13']"
CC276472,"['P17', 'P12', 'P8']"
CC391971,"['P12', 'P8', 'P00']"
CC379283,"['P13', 'P8', 'P16']"
CC227873,"['P00', 'P8', 'P12']"
CC364001,"['P8', 'P12', 'P16']"
CC250192,"['P10', 'P8', 'P21']"
CC396002,"['P17', 'P12', 'P8']"
CC396169,"['P17', 'P12', 'P8']"
CC385655,"['P16', 'P1', 'P8']"
CC313526,"['P17', 'P10', 'P8']"
CC247974,"['P6', 'P21', 'P8']"
CC240479,"['P17', 'P8', 'P12']"
CC303503,"['P21', 'P8', 'P12']"
CC395681,"['P12', 'P8', 'P00']"
CC206889,"['P17', 'P8', 'P12']"
CC341980,"['P8', 'P13', 'P16']"
CC364081,"['P17', 'P12', 'P8']"
CC315403,"['P16', 'P1', 'P8']"
CC259753,"['P17', 'P12', 'P8']"
CC380022,"['P17', 'P12', 'P8']"
CC212458,"['P00', 'P8', 'P12']"
CC201835,"['P6', 'P17', 'P12']"
CC208877,"['P6', 'P21', 'P8']"
CC275356,"['P17', 'P8', 'P21']"
CC358728,"['P19', 'P8', 'P13']"
CC280074,"['P17', 'P21', 'P8']"
CC372013,"['P6', 'P8', 'P12']"
CC287232,"['P13', 'P16', 'P8']"
CC340223,"['P13', 'P8', 'P16']"
CC375526,"['P12', 'P8', 'P00']"
CC372329,"['P12', 'P8', 'P00']"
CC208704,"['P10', 'P8', 'P21']"
CC286720,"['P17', 'P12', 'P8']"
CC372759,"['P17', 'P12', 'P8']"
CC235760,"['P17', 'P8', 'P12']"
CC374387,"['P6', 'P8', 'P00']"
CC380084,"['P10', 'P8', 'P21']"
CC293770,"['P17', 'P8', 'P12']"
CC375859,"['P10', 'P12', 'P8']"
CC321669,"['P8', 'P13', 'P16']"
CC306228,"['P17', 'P8', 'P12']"
CC328998,"['P16', 'P8', 'P00']"
CC252491,"['P6', 'P12', 'P8']"
CC301734,"['P17', 'P8', 'P12']"
CC348363,"['P16', 'P8', 'P00']"
CC216813,"['P8', 'P12', 'P13']"
CC395404,"['P17', 'P8', 'P12']"
CC372503,"['P10', 'P8', 'P12']"
CC210152,"['P6', 'P8', 'P00']"
CC289292,"['P16', 'P1', 'P8']"
CC376916,"['P17', 'P12', 'P8']"
CC386601,"['P19', 'P8', 'P16']"
CC267073,"['P10', 'P8', 'P12']"
CC266198,"['P4', 'P8', 'P10']"
CC241961,"['P17', 'P8', 'P12']"
CC318207,"['P8', 'P12', 'P13']"
CC361636,"['P10', 'P8', 'P12']"
CC375141,"['P10', 'P12', 'P8']"
CC357145,"['P8', 'P12', 'P16']"
CC254640,"['P10', 'P8', 'P21']"
CC233019,"['P17', 'P12', 'P8']"
CC283580,"['P4', 'P8', 'P10']"
CC374540,"['P17', 'P21', 'P8']"
CC384236,"['P19', 'P8', 'P16']"
CC365626,"['P17', 'P8', 'P21']"
CC328791,"['P16', 'P1', 'P8']"
CC385462,"['P19', 'P8', 'P16']"
CC253999,"['P17', 'P12', 'P8']"
CC209116,"['P17', 'P8', 'P12']"
CC354979,"['P19', 'P16', 'P13']"
CC240542,"['P10', 'P8', 'P12']"
CC366065,"['P8', 'P12', 'P16']"
CC392798,"['P12', 'P8', 'P00']"
CC391646,"['P8', 'P12', 'P16']"
CC354602,"['P19', 'P16', 'P13']"
CC385226,"['P19', 'P8', 'P16']"
CC268834,"['P17', 'P8', 'P12']"
CC375652,"['P17', 'P12', 'P8']"
CC291199,"['P17', 'P8', 'P12']"
CC237425,"['P17', 'P21', 'P8']"
CC249105,"['P17', 'P12', 'P8']"
CC376952,"['P16', 'P1', 'P8']"
CC239412,"['P17', 'P12', 'P8']"
CC369532,"['P6', 'P12', 'P8']"
CC293705,"['P10', 'P8', 'P12']"
CC386263,"['P19', 'P8', 'P16']"
CC351917,"['P16', 'P8', 'P00']"
CC370070,"['P10', 'P8', 'P12']"
CC228964,"['P10', 'P8', 'P12']"
CC280561,"['P6', 'P12', 'P8']"
CC392056,"['P12', 'P8', 'P00']"
CC209081,"['P21', 'P8', 'P12']"
CC296854,"['P6', 'P12', 'P8']"
CC281739,"['P17', 'P12', 'P8']"
CC387535,"['P17', 'P12', 'P8']"
CC341631,"['P19', 'P13', 'P16']"
CC294810,"['P17', 'P12', 'P8']"
CC223510,"['P12', 'P8', 'P00']"
CC396808,"['P17', 'P8', 'P12']"
CC366406,"['P20', 'P21', 'P8']"
CC219380,"['P6', 'P17', 'P12']"
CC352507,"['P19', 'P16', 'P13']"
CC199098,"['P17', 'P12', 'P8']"
CC240195,"['P6', 'P21', 'P8']"
CC377784,"['P6', 'P12', 'P8']"
CC385438,"['P13', 'P16', 'P8']"
CC371710,"['P10', 'P12', 'P8']"
CC212821,"['P10', 'P8', 'P21']"
CC349313,"['P13', 'P16', 'P8']"
CC268903,"['P20', 'P21', 'P8']"
CC395339,"['P16', 'P1', 'P8']"
CC394250,"['P12', 'P8', 'P00']"
CC219320,"['P12', 'P8', 'P00']"
CC389540,"['P17', 'P12', 'P8']"
CC259775,"['P17', 'P8', 'P12']"
CC358085,"['P13', 'P8', 'P16']"
CC318423,"['P16', 'P1', 'P8']"
CC392822,"['P12', 'P8', 'P00']"
CC226268,"['P20', 'P4', 'P8']"
CC391598,"['P6', 'P12', 'P8']"
CC295113,"['P17', 'P12', 'P8']"
CC360398,"['P8', 'P12', 'P16']"
CC390994,"['P10', 'P8', 'P12']"
CC370484,"['P17', 'P8', 'P12']"
CC371970,"['P12', 'P8', 'P00']"
CC393537,"['P12', 'P8', 'P00']"
CC276419,"['P10', 'P8', 'P12']"
CC348947,"['P19', 'P16', 'P13']"
CC278345,"['P20', 'P10', 'P8']"
CC381249,"['P17', 'P12', 'P8']"
CC382821,"['P17', 'P8', 'P00']"
CC275185,"['P17', 'P21', 'P8']"
CC300503,"['P10', 'P12', 'P8']"
CC368185,"['P4', 'P8', 'P10']"
CC208422,"['P6', 'P12', 'P8']"
CC389574,"['P8', 'P16', 'P12']"
CC266022,"['P17', 'P8', 'P12']"
CC262326,"['P17', 'P21', 'P8']"
CC293143,"['P6', 'P12', 'P8']"
CC395391,"['P12', 'P8', 'P00']"
CC374314,"['P12', 'P8', 'P00']"
CC227430,"['P4', 'P10', 'P8']"
CC301292,"['P17', 'P12', 'P8']"
CC388051,"['P19', 'P8', 'P16']"
CC288063,"['P17', 'P8', 'P12']"
CC314464,"['P17', 'P8', 'P12']"
CC335421,"['P16', 'P8', 'P00']"
CC258591,"['P12', 'P8', 'P00']"
CC304740,"['P6', 'P12', 'P8']"
CC347806,"['P16', 'P8', 'P00']"
CC392954,"['P17', 'P8', 'P12']"
CC286096,"['P10', 'P8', 'P21']"
CC270089,"['P17', 'P12', 'P8']"
CC272125,"['P6', 'P17', 'P12']"
CC281471,"['P10', 'P12', 'P6']"
CC244097,"['P10', 'P8', 'P21']"
CC259945,"['P10', 'P12', 'P8']"
CC301304,"['P20', 'P21', 'P8']"
CC266934,"['P17', 'P12', 'P8']"
CC253795,"['P17', 'P12', 'P8']"
CC309153,"['P17', 'P12', 'P8']"
CC243872,"['P21', 'P6', 'P12']"
CC383610,"['P19', 'P8', 'P16']"
CC258867,"['P6', 'P12', 'P8']"
CC277629,"['P00', 'P8', 'P12']"
CC352067,"['P19', 'P16', 'P13']"
CC392580,"['P6', 'P8', 'P00']"
CC211784,"['P10', 'P6', 'P12']"
CC390514,"['P17', 'P8', 'P12']"
CC347115,"['P16', 'P8', 'P00']"
CC313967,"['P16', 'P13', 'P8']"
CC225844,"['P17', 'P8', 'P21']"
CC201722,"['P17', 'P8', 'P12']"
CC201274,"['P6', 'P8', 'P10']"
CC392517,"['P12', 'P8', 'P00']"
CC362871,"['P17', 'P12', 'P8']"
CC350869,"['P13', 'P16', 'P11']"
CC221991,"['P17', 'P8', 'P12']"
CC260964,"['P17', 'P12', 'P8']"
CC206839,"['P13', 'P16', 'P8']"
CC382252,"['P13', 'P16', 'P8']"
CC374159,"['P10', 'P8', 'P12']"
CC282080,"['P10', 'P8', 'P21']"
CC288804,"['P21', 'P12', 'P8']"
CC267525,"['P17', 'P8', 'P12']"
CC257258,"['P12', 'P8', 'P00']"
CC361220,"['P8', 'P12', 'P13']"
CC395055,"['P17', 'P8', 'P12']"
CC255927,"['P17', 'P8', 'P12']"
CC299253,"['P17', 'P8', 'P00']"
CC264717,"['P10', 'P8', 'P12']"
CC230331,"['P6', 'P17', 'P12']"
CC380556,"['P10', 'P8', 'P12']"
CC272155,"['P4', 'P8', 'P10']"
CC378357,"['P10', 'P8', 'P21']"
CC232240,"['P10', 'P8', 'P21']"
CC388973,"['P13', 'P16', 'P11']"
CC377680,"['P6', 'P12', 'P8']"
CC321798,"['P16', 'P8', 'P00']"
CC382240,"['P8', 'P12', 'P16']"
CC379391,"['P17', 'P12', 'P8']"
CC393845,"['P17', 'P12', 'P8']"
CC263297,"['P17', 'P8', 'P12']"
CC328513,"['P19', 'P16', 'P13']"
CC220616,"['P12', 'P8', 'P00']"
CC385822,"['P19', 'P8', 'P16']"
CC299321,"['P16', 'P1', 'P8']"
CC347696,"['P19', 'P16', 'P13']"
CC385739,"['P11', 'P8', 'P16']"
CC393081,"['P12', 'P8', 'P00']"
CC261360,"['P17', 'P8', 'P12']"
CC387504,"['P8', 'P12', 'P13']"
CC394610,"['P17', 'P8', 'P12']"
CC376894,"['P6', 'P12', 'P8']"
CC370753,"['P10', 'P12', 'P8']"
CC249507,"['P17', 'P12', 'P8']"
CC224471,"['P17', 'P8', 'P12']"
CC386798,"['P19', 'P8', 'P16']"
CC225745,"['P17', 'P8', 'P12']"
CC392577,"['P6', 'P8', 'P00']"
CC268171,"['P6', 'P17', 'P12']"
CC201405,"['P17', 'P21', 'P8']"
CC350759,"['P8', 'P16', 'P13']"
CC326536,"['P19', 'P16', 'P13']"
CC282099,"['P16', 'P8', 'P21']"
CC283289,"['P10', 'P8', 'P21']"
CC394254,"['P12', 'P8', 'P00']"
CC214834,"['P20', 'P8', 'P12']"
CC316951,"['P17', 'P8', 'P12']"
CC370232,"['P4', 'P10', 'P8']"
CC208219,"['P4', 'P20', 'P13']"
CC341454,"['P16', 'P8', 'P00']"
CC252610,"['P20', 'P12', 'P8']"
CC371890,"['P10', 'P12', 'P8']"
CC396461,"['P6', 'P8', 'P00']"
CC367436,"['P17', 'P8', 'P12']"
CC396684,"['P12', 'P8', 'P00']"
CC202421,"['P17', 'P8', 'P12']"
CC377253,"['P10', 'P8', 'P12']"
CC270181,"['P12', 'P8', 'P00']"
CC358759,"['P17', 'P12', 'P8']"
CC261388,"['P8', 'P16', 'P00']"
CC304332,"['P6', 'P12', 'P8']"
CC225684,"['P17', 'P12', 'P8']"
CC202038,"['P12', 'P8', 'P00']"
CC359495,"['P00', 'P8', 'P12']"
CC246371,"['P19', 'P16', 'P13']"
CC265212,"['P10', 'P8', 'P12']"
CC256275,"['P17', 'P8', 'P12']"
CC393518,"['P17', 'P12', 'P8']"
CC281956,"['P17', 'P12', 'P8']"
CC202296,"['P4', 'P8', 'P10']"
CC386722,"['P19', 'P8', 'P16']"
CC249802,"['P17', 'P8', 'P12']"
CC388359,"['P16', 'P1', 'P8']"
CC276913,"['P10', 'P8', 'P12']"
CC231564,"['P17', 'P12', 'P8']"
CC277920,"['P17', 'P12', 'P8']"
CC288549,"['P17', 'P8', 'P12']"
CC278997,"['P13', 'P8', 'P21']"
CC393950,"['P17', 'P8', 'P12']"
CC330981,"['P19', 'P16', 'P13']"
CC201912,"['P21', 'P6', 'P12']"
CC397007,"['P17', 'P12', 'P8']"
CC239817,"['P17', 'P21', 'P8']"
CC374322,"['P10', 'P8', 'P12']"
CC370900,"['P20', 'P12', 'P8']"
CC372976,"['P10', 'P8', 'P21']"
CC386853,"['P19', 'P8', 'P16']"
CC382152,"['P17', 'P12', 'P8']"
CC373396,"['P13', 'P16', 'P11']"
CC393314,"['P12', 'P8', 'P00']"
CC241692,"['P17', 'P12', 'P8']"
CC302429,"['P17', 'P8', 'P12']"
CC309670,"['P20', 'P13', 'P16']"
CC211541,"['P6', 'P17', 'P12']"
CC280476,"['P17', 'P8', 'P21']"
CC291580,"['P17', 'P12', 'P8']"
CC200233,"['P12', 'P8', 'P00']"
CC364657,"['P16', 'P12', 'P8']"
CC319522,"['P13', 'P16', 'P8']"
CC276611,"['P10', 'P12', 'P8']"
CC382855,"['P10', 'P12', 'P8']"
CC209315,"['P17', 'P8', 'P12']"
CC376708,"['P12', 'P8', 'P00']"
CC392521,"['P17', 'P12', 'P8']"
CC316406,"['P17', 'P8', 'P12']"
CC242361,"['P17', 'P12', 'P8']"
CC383995,"['P19', 'P8', 'P16']"
CC241120,"['P16', 'P1', 'P8']"
CC256771,"['P17', 'P12', 'P8']"
CC215581,"['P00', 'P8', 'P12']"
CC363937,"['P20', 'P8', 'P12']"
CC287747,"['P6', 'P12', 'P8']"
CC383871,"['P11', 'P8', 'P16']"
CC393021,"['P12', 'P8', 'P00']"
CC373745,"['P17', 'P8', 'P12']"
CC318383,"['P13', 'P8', 'P16']"
CC382033,"['P17', 'P12', 'P8']"
CC301306,"['P17', 'P8', 'P12']"
CC269028,"['P00', 'P8', 'P12']"
CC313795,"['P17', 'P12', 'P8']"
CC269668,"['P13', 'P8', 'P21']"
CC369257,"['P17', 'P12', 'P8']"
CC359159,"['P8', 'P12', 'P13']"
CC381141,"['P19', 'P8', 'P16']"
CC392166,"['P17', 'P12', 'P8']"
CC218635,"['P16', 'P13', 'P12']"
CC375094,"['P17', 'P12', 'P8']"
CC240305,"['P17', 'P12', 'P8']"
CC304944,"['P10', 'P8', 'P12']"
CC244659,"['P17', 'P12', 'P8']"
CC397318,"['P12', 'P8', 'P00']"
CC384291,"['P13', 'P16', 'P8']"
CC257032,"['P6', 'P12', 'P10']"
CC369755,"['P17', 'P12', 'P8']"
CC251739,"['P17', 'P12', 'P8']"
CC382954,"['P12', 'P16', 'P8']"
CC373645,"['P16', 'P1', 'P8']"
CC382827,"['P17', 'P12', 'P8']"
CC211749,"['P21', 'P17', 'P12']"
CC391630,"['P8', 'P12', 'P16']"
CC368242,"['P10', 'P8', 'P21']"
CC393390,"['P12', 'P8', 'P00']"
CC392377,"['P6', 'P8', 'P00']"
CC281909,"['P17', 'P12', 'P8']"
CC253401,"['P12', 'P8', 'P00']"
CC260467,"['P21', 'P8', 'P10']"
CC211583,"['P10', 'P12', 'P8']"
CC377306,"['P21', 'P8', 'P10']"
CC371077,"['P10', 'P8', 'P21']"
CC359634,"['P17', 'P12', 'P8']"
CC389142,"['P6', 'P12', 'P8']"
CC228330,"['P10', 'P8', 'P12']"
CC393169,"['P6', 'P8', 'P00']"
CC288796,"['P12', 'P8', 'P00']"
CC370954,"['P10', 'P12', 'P8']"
CC265101,"['P13', 'P8', 'P21']"
CC249551,"['P6', 'P10', 'P21']"
CC376881,"['P17', 'P8', 'P21']"
CC368439,"['P10', 'P8', 'P21']"
CC276951,"['P21', 'P8', 'P12']"
CC335285,"['P16', 'P8', 'P00']"
CC230591,"['P10', 'P12', 'P8']"
CC381401,"['P6', 'P8', 'P00']"
CC383277,"['P19', 'P8', 'P16']"
CC392023,"['P17', 'P8', 'P12']"
CC330364,"['P19', 'P16', 'P13']"
CC231628,"['P16', 'P8', 'P00']"
CC268636,"['P6', 'P17', 'P12']"
CC210617,"['P17', 'P8', 'P12']"
CC391729,"['P12', 'P8', 'P00']"
CC392903,"['P12', 'P8', 'P00']"
CC378724,"['P16', 'P1', 'P8']"
CC383947,"['P19', 'P8', 'P16']"
CC379858,"['P17', 'P21', 'P8']"
CC200824,"['P12', 'P8', 'P00']"
CC369242,"['P17', 'P8', 'P12']"
CC224484,"['P20', 'P8', 'P12']"
CC391372,"['P13', 'P16', 'P11']"
CC335412,"['P19', 'P16', 'P13']"
CC352743,"['P19', 'P16', 'P13']"
CC242233,"['P10', 'P8', 'P21']"
CC224612,"['P17', 'P12', 'P8']"
CC293168,"['P19', 'P16', 'P13']"
CC275350,"['P17', 'P12', 'P8']"
CC220395,"['P10', 'P8', 'P21']"
CC382745,"['P13', 'P16', 'P11']"
CC393557,"['P17', 'P12', 'P8']"
CC386753,"['P19', 'P8', 'P16']"
CC230300,"['P17', 'P21', 'P8']"
CC338080,"['P19', 'P16', 'P13']"
CC275658,"['P17', 'P12', 'P8']"
CC397343,"['P12', 'P8', 'P00']"
CC393430,"['P12', 'P8', 'P00']"
CC392861,"['P12', 'P8', 'P00']"
CC374996,"['P10', 'P8', 'P21']"
CC316632,"['P16', 'P8', 'P12']"
CC376274,"['P12', 'P8', 'P00']"
CC261058,"['P17', 'P8', 'P12']"
CC392014,"['P12', 'P8', 'P00']"
CC344202,"['P16', 'P8', 'P00']"
CC369039,"['P6', 'P12', 'P8']"
CC224398,"['P10', 'P17', 'P12']"
CC358975,"['P8', 'P12', 'P13']"
CC292847,"['P10', 'P12', 'P8']"
CC219308,"['P10', 'P12', 'P8']"
CC249862,"['P17', 'P12', 'P8']"
CC247859,"['P6', 'P10', 'P12']"
CC376207,"['P20', 'P8', 'P12']"
CC233806,"['P12', 'P8', 'P00']"
CC363902,"['P8', 'P12', 'P16']"
CC267207,"['P17', 'P12', 'P8']"
CC376710,"['P10', 'P8', 'P21']"
CC379555,"['P17', 'P12', 'P8']"
CC388767,"['P17', 'P8', 'P12']"
CC374902,"['P10', 'P8', 'P12']"
CC322137,"['P8', 'P13', 'P16']"
CC362963,"['P17', 'P12', 'P8']"
CC258478,"['P4', 'P8', 'P10']"
CC242588,"['P20', 'P13', 'P16']"
CC225216,"['P6', 'P8', 'P00']"
CC240492,"['P17', 'P12', 'P8']"
CC301418,"['P12', 'P8', 'P00']"
CC311044,"['P13', 'P8', 'P21']"
CC314418,"['P17', 'P8', 'P12']"
CC218317,"['P6', 'P17', 'P12']"
CC317182,"['P10', 'P8', 'P12']"
CC396953,"['P17', 'P8', 'P12']"
CC373072,"['P10', 'P8', 'P12']"
CC310141,"['P17', 'P21', 'P8']"
CC376638,"['P17', 'P21', 'P8']"
CC317755,"['P17', 'P8', 'P12']"
CC394270,"['P12', 'P8', 'P00']"
CC244469,"['P17', 'P12', 'P8']"
CC269363,"['P12', 'P8', 'P00']"
CC253115,"['P21', 'P8', 'P12']"
CC239947,"['P6', 'P17', 'P12']"
CC244660,"['P10', 'P12', 'P8']"
CC378944,"['P17', 'P12', 'P8']"
CC269399,"['P17', 'P21', 'P8']"
CC384766,"['P19', 'P8', 'P16']"
CC328582,"['P19', 'P16', 'P13']"
CC285903,"['P20', 'P8', 'P12']"
CC268551,"['P6', 'P8', 'P21']"
CC354764,"['P16', 'P8', 'P00']"
CC283313,"['P21', 'P8', 'P12']"
CC373988,"['P20', 'P12', 'P8']"
CC389959,"['P17', 'P12', 'P8']"
CC208948,"['P10', 'P8', 'P12']"
CC376902,"['P10', 'P8', 'P21']"
CC283970,"['P17', 'P12', 'P8']"
CC369801,"['P20', 'P8', 'P12']"
CC341148,"['P13', 'P16', 'P8']"
CC357296,"['P17', 'P8', 'P12']"
CC290459,"['P17', 'P12', 'P8']"
CC209575,"['P17', 'P8', 'P12']"
CC244819,"['P10', 'P8', 'P21']"
CC236965,"['P10', 'P8', 'P12']"
CC389453,"['P8', 'P12', 'P16']"
CC372758,"['P21', 'P8', 'P10']"
CC312715,"['P13', 'P8', 'P16']"
CC380014,"['P10', 'P8', 'P12']"
CC282128,"['P17', 'P12', 'P8']"
CC384855,"['P13', 'P16', 'P8']"
CC248658,"['P17', 'P8', 'P12']"
CC393992,"['P12', 'P8', 'P17']"
CC391587,"['P8', 'P12', 'P16']"
CC372319,"['P12', 'P8', 'P00']"
CC312129,"['P16', 'P8', 'P00']"
CC232676,"['P12', 'P8', 'P00']"
CC384939,"['P19', 'P8', 'P16']"
CC291792,"['P17', 'P8', 'P12']"
CC331232,"['P8', 'P16', 'P13']"
CC379857,"['P17', 'P12', 'P8']"
CC312258,"['P12', 'P8', 'P00']"
CC218038,"['P10', 'P17', 'P12']"
CC284813,"['P4', 'P8', 'P10']"
CC381583,"['P8', 'P12', 'P16']"
CC280037,"['P4', 'P8', 'P10']"
CC301406,"['P17', 'P8', 'P12']"
CC256612,"['P20', 'P21', 'P8']"
CC380584,"['P12', 'P8', 'P00']"
CC236763,"['P10', 'P13', 'P8']"
CC249932,"['P10', 'P12', 'P8']"
CC200855,"['P10', 'P12', 'P8']"
CC317973,"['P12', 'P13', 'P8']"
CC313185,"['P17', 'P8', 'P12']"
CC257169,"['P21', 'P8', 'P12']"
CC307204,"['P6', 'P12', 'P8']"
CC299896,"['P12', 'P8', 'P00']"
CC272292,"['P17', 'P10', 'P12']"
CC360397,"['P10', 'P8', 'P12']"
CC393215,"['P17', 'P8', 'P00']"
CC206596,"['P00', 'P8', 'P12']"
CC255412,"['P17', 'P21', 'P8']"
CC280259,"['P20', 'P8', 'P12']"
CC203362,"['P10', 'P8', 'P12']"
CC374745,"['P10', 'P12', 'P8']"
CC313349,"['P17', 'P8', 'P12']"
CC337977,"['P16', 'P8', 'P00']"
CC386916,"['P16', 'P1', 'P8']"
CC394242,"['P12', 'P8', 'P00']"
CC263776,"['P10', 'P12', 'P8']"
CC212794,"['P6', 'P21', 'P12']"
CC325680,"['P13', 'P16', 'P8']"
CC395585,"['P17', 'P12', 'P8']"
CC387185,"['P19', 'P8', 'P16']"
CC226228,"['P17', 'P8', 'P12']"
CC297000,"['P17', 'P12', 'P8']"
CC244962,"['P12', 'P8', 'P00']"
CC381486,"['P12', 'P8', 'P13']"
CC384864,"['P19', 'P8', 'P16']"
CC337741,"['P8', 'P13', 'P16']"
CC251254,"['P17', 'P12', 'P8']"
CC293974,"['P17', 'P12', 'P8']"
CC334791,"['P19', 'P16', 'P13']"
CC211099,"['P4', 'P8', 'P6']"
CC392551,"['P12', 'P8', 'P00']"
CC363781,"['P17', 'P12', 'P8']"
CC226380,"['P20', 'P21', 'P8']"
CC309594,"['P17', 'P8', 'P12']"
CC267927,"['P17', 'P12', 'P8']"
CC380860,"['P8', 'P12', 'P16']"
CC304590,"['P4', 'P8', 'P10']"
CC280586,"['P10', 'P8', 'P21']"
CC211018,"['P13', 'P8', 'P21']"
CC212611,"['P12', 'P8', 'P00']"
CC387172,"['P19', 'P8', 'P16']"
CC287494,"['P17', 'P12', 'P8']"
CC379017,"['P17', 'P12', 'P8']"
CC395310,"['P12', 'P8', 'P17']"
CC386896,"['P19', 'P8', 'P16']"
CC387726,"['P12', 'P8', 'P13']"
CC201816,"['P17', 'P8', 'P12']"
CC368671,"['P10', 'P12', 'P8']"
CC230667,"['P21', 'P17', 'P8']"
CC230926,"['P17', 'P12', 'P8']"
CC336961,"['P13', 'P16', 'P8']"
CC393115,"['P17', 'P8', 'P12']"
CC388760,"['P8', 'P13', 'P11']"
CC305884,"['P17', 'P12', 'P8']"
CC315540,"['P17', 'P8', 'P12']"
CC379818,"['P10', 'P12', 'P8']"
CC388307,"['P13', 'P12', 'P8']"
CC352764,"['P19', 'P16', 'P13']"
CC202993,"['P16', 'P1', 'P8']"
CC360386,"['P10', 'P8', 'P12']"
CC206168,"['P6', 'P21', 'P8']"
CC346154,"['P16', 'P1', 'P8']"
CC208521,"['P20', 'P12', 'P8']"
CC276732,"['P17', 'P12', 'P8']"
CC386672,"['P19', 'P8', 'P16']"
CC373117,"['P17', 'P8', 'P21']"
CC295089,"['P17', 'P8', 'P12']"
CC238383,"['P17', 'P6', 'P21']"
CC296780,"['P17', 'P12', 'P8']"
CC314412,"['P17', 'P8', 'P12']"
CC316641,"['P17', 'P8', 'P12']"
CC386411,"['P19', 'P8', 'P16']"
CC234061,"['P10', 'P8', 'P12']"
CC392991,"['P17', 'P8', 'P00']"
CC302456,"['P17', 'P12', 'P8']"
CC378711,"['P17', 'P8', 'P12']"
CC213972,"['P4', 'P10', 'P8']"
CC374258,"['P10', 'P12', 'P8']"
CC286029,"['P17', 'P12', 'P8']"
CC370487,"['P8', 'P12', 'P13']"
CC393789,"['P17', 'P8', 'P12']"
CC285975,"['P20', 'P12', 'P8']"
CC212295,"['P17', 'P8', 'P12']"
CC392677,"['P12', 'P8', 'P00']"
CC381849,"['P6', 'P12', 'P8']"
CC303909,"['P17', 'P12', 'P8']"
CC215230,"['P17', 'P12', 'P8']"
CC258397,"['P4', 'P10', 'P8']"
CC368655,"['P10', 'P12', 'P8']"
CC393178,"['P17', 'P8', 'P12']"
CC257376,"['P10', 'P12', 'P8']"
CC386956,"['P19', 'P8', 'P16']"
CC222821,"['P6', 'P12', 'P8']"
CC397319,"['P17', 'P8', 'P12']"
CC397281,"['P00', 'P8', 'P12']"
CC258634,"['P17', 'P8', 'P12']"
CC393662,"['P17', 'P12', 'P8']"
CC232935,"['P8', 'P13', 'P12']"
CC311815,"['P17', 'P8', 'P12']"
CC225689,"['P6', 'P17', 'P12']"
CC272470,"['P20', 'P21', 'P8']"
CC375441,"['P10', 'P8', 'P12']"
CC238276,"['P17', 'P20', 'P21']"
CC377449,"['P17', 'P8', 'P12']"
CC354253,"['P19', 'P16', 'P13']"
CC367782,"['P17', 'P21', 'P8']"
CC376632,"['P10', 'P8', 'P21']"
CC260911,"['P17', 'P10', 'P12']"
CC393602,"['P16', 'P1', 'P8']"
CC360339,"['P8', 'P12', 'P16']"
CC290404,"['P17', 'P12', 'P8']"
CC243200,"['P6', 'P17', 'P12']"
CC386699,"['P19', 'P8', 'P16']"
CC326201,"['P16', 'P8', 'P00']"
CC356603,"['P19', 'P8', 'P13']"
CC298183,"['P17', 'P8', 'P12']"
CC374594,"['P20', 'P8', 'P12']"
CC224195,"['P10', 'P12', 'P8']"
CC198745,"['P12', 'P8', 'P00']"
CC385796,"['P19', 'P8', 'P16']"
